호선,역명,IC명,거리(km)
8호선,산성,대왕판교IC,7.348024281120098
3호선,학여울,서하남IC,7.354642559477496
7호선,중곡,남양주IC,7.357056879399266
8호선,암사,구리IC,7.363250434054268
9호선,양천향교,부천IC,7.368380030070317
2호선,잠실나루,상일IC,7.370238733990657
5호선,여의도,금천IC,7.375199760227628
9호선,여의도,금천IC,7.375387252571464
2호선,잠실새내,상일IC,7.376029612765987
9호선,마곡나루,계양IC,7.377380387847839
2호선,신정네거리,금천IC,7.398219371812614
8호선,송파,양재IC,7.401752692750159
5호선,우장산,김포IC,7.404352411024281
9호선,봉은사,송파IC,7.4046949814249095
8호선,석촌,양재IC,7.4066882827115865
7호선,상봉,강일IC,7.426793770965536
8호선,단대오거리,서하남IC,7.430273343887699
2호선,강변,송파IC,7.436018124477527
5호선,군자,토평IC,7.4409410750044405
5호선,거여,성남IC,7.44335576177176
7호선,군자,토평IC,7.444826569825794
7호선,중곡,강일IC,7.445520414067029
5호선,천호,남양주IC,7.447122554574346
3호선,가락시장,양재IC,7.455084902075081
3호선,매봉,송파IC,7.456622833141309
4호선,쌍문,별내IC,7.461562669673952
5호선,광나루,선동IC,7.4665591222796674
7호선,중곡,구리IC,7.474708540727293
9호선,노량진,금천IC,7.4876578967906555
8호선,단대오거리,서하남IC,7.495413723133459
5호선,강동,남양주IC,7.498005501783318
3호선,학여울,서하남IC,7.500069049738433
8호선,가락시장,양재IC,7.500157199104154
8호선,복정,대왕판교IC,7.50151894646268
2호선,잠실나루,상일IC,7.501739151604416
5호선,천호,남양주IC,7.503460378870019
2호선,잠실새내,상일IC,7.507410960757946
6호선,신내,선동IC,7.510030234853803
3호선,경찰병원,성남IC,7.519902510387128
5호선,군자,토평IC,7.5214528247479935
2호선,강변,강일IC,7.52316150796522
7호선,군자,토평IC,7.525385879473163
8호선,천호,남양주IC,7.525561102892894
7호선,중곡,구리IC,7.525569346615256
8호선,복정,양재IC,7.528053862392927
6호선,돌곶이,구리IC,7.528679179727691
8호선,문정,양재IC,7.5356567997661
5호선,강동,남양주IC,7.5467082857415555
5호선,하남검단산,토평IC,7.562318431137615
6호선,화랑대,토평IC,7.566858867568124
2호선,잠실,양재IC,7.569446643402928
9호선,봉은사,송파IC,7.572915811071491
7호선,남성,금천IC,7.574520390920212
5호선,우장산,계양IC,7.576514383986873
8호선,천호,남양주IC,7.581929094599618
7호선,중계,구리IC,7.586892041522169
5호선,목동,부천IC,7.5887331492363375
7호선,먹골,토평IC,7.591064967182895
8호선,남한산성입구,대왕판교IC,7.605156635551543
5호선,목동,금천IC,7.619104793550385
8호선,장지,양재IC,7.626310788005093
5호선,광나루,남양주IC,7.627780623670615
7호선,공릉,남양주IC,7.63067129500676
2호선,강변,상일IC,7.63092438086487
7호선,상봉,별내IC,7.631918791505854
5호선,하남검단산,토평IC,7.640113203428304
5호선,김포공항,중동IC,7.641060978067473
6호선,돌곶이,퇴계원IC,7.643899470616949
8호선,잠실,상일IC,7.647085310304372
6호선,화랑대,토평IC,7.651180579459334
9호선,김포공항,중동IC,7.653098890845225
3호선,경찰병원,상일IC,7.659067599404219
6호선,돌곶이,별내IC,7.673689026205526
7호선,상봉,강일IC,7.676523239386709
6호선,돌곶이,구리IC,7.679785688281425
7호선,먹골,토평IC,7.68043183758404
7호선,공릉,남양주IC,7.695813414122874
9호선,신방화,일산IC,7.695961160711179
7호선,천왕,장수IC,7.697200250907325
5호선,광나루,남양주IC,7.6985204289253115
5호선,천호,미사IC,7.69955148696273
5호선,굽은다리,구리IC,7.700776227035224
2호선,강변,토평IC,7.708489424708548
8호선,몽촌토성,강일IC,7.722095725790873
2호선,강변,상일IC,7.732979323754958
5호선,둔촌동,미사IC,7.740255027596052
7호선,사가정,퇴계원IC,7.743815901539017
5호선,군자,강일IC,7.756189412230226
5호선,신정,금천IC,7.756495657540249
2호선,강변,강일IC,7.75959627268898
7호선,군자,강일IC,7.761350499234887
7호선,중계,구리IC,7.761444572122419
2호선,선릉,송파IC,7.7647726974019955
2호선,강변,토평IC,7.766951829702601
8호선,천호,미사IC,7.769091913408103
7호선,건대입구,서하남IC,7.773344640912756
5호선,굽은다리,구리IC,7.778561480389072
7호선,뚝섬유원지,서하남IC,7.782582166903333
8호선,잠실,상일IC,7.787026526257084
9호선,가양,김포IC,7.790785571963671
2호선,양천구청,부천IC,7.796638484490299
2호선,삼성,서하남IC,7.80405954789426
3호선,경찰병원,상일IC,7.8247789813995405
9호선,가양,자유로IC,7.8321010875056105
5호선,개롱,성남IC,7.836088426137014
9호선,삼성중앙,송파IC,7.836417026217947
7호선,가산디지털단지,시흥IC,7.838774140060285
8호선,산성,판교IC,7.846094115219891
5호선,마천,성남IC,7.847907267736599
9호선,가양,부천IC,7.848108830325472
4호선,상계,구리IC,7.848283856104372
7호선,사가정,선동IC,7.850356931840641
9호선,국회의사당,금천IC,7.853190868950855
7호선,어린이대공원,서하남IC,7.8546873464080535
5호선,명일,덕소삼패IC,7.855205018036509
2호선,구의,송파IC,7.85553772002209
5호선,올림픽공원,토평IC,7.859947799245118
5호선,아차산,남양주IC,7.863662917753933
5호선,올림픽공원,토평IC,7.876923222566753
4호선,창동,퇴계원IC,7.878351822054131
8호선,남한산성입구,판교IC,7.894250453955299
8호선,신흥,서하남IC,7.897696918676293
6호선,석계,남양주IC,7.8981681668547035
8호선,몽촌토성,강일IC,7.903059640340712
2호선,건대입구,서하남IC,7.903388000699116
7호선,뚝섬유원지,양재IC,7.90414440570443
8호선,잠실,양재IC,7.92843130551696
5호선,아차산,상일IC,7.9313362917299814
2호선,선릉,송파IC,7.936670918835469
9호선,마곡나루,일산IC,7.936761035278244
5호선,굽은다리,송파IC,7.937427603290662
5호선,화곡,계양IC,7.940769943936802
5호선,아차산,남양주IC,7.941997332189455
7호선,건대입구,서하남IC,7.945274354601792
8호선,신흥,서하남IC,7.945756334565839
7호선,뚝섬유원지,서하남IC,7.95482009436809
2호선,삼성,서하남IC,7.9641192118263335
5호선,방이,강일IC,7.965876722811064
2호선,잠실나루,강일IC,7.967876460967646
8호선,남위례,판교IC,7.968178834541306
2호선,잠실새내,강일IC,7.970228326944007
6호선,석계,남양주IC,7.971754169808204
5호선,굽은다리,송파IC,7.982553016988509
2호선,구의,송파IC,7.9934306361757335
9호선,노들,금천IC,7.994270004199129
5호선,올림픽공원,선동IC,7.996583799694144
5호선,아차산,상일IC,7.9970589718652505
9호선,삼성중앙,송파IC,8.006440328939721
7호선,용마산,선동IC,8.007133663116882
8호선,석촌,상일IC,8.014891139975443
4호선,상계,구리IC,8.01808774206077
3호선,대치,서하남IC,8.019676314605839
7호선,면목,선동IC,8.020291252281547
7호선,어린이대공원,서하남IC,8.024110171063008
5호선,군자,강일IC,8.024774337733657
7호선,군자,강일IC,8.02997244313249
7호선,천왕,송내IC,8.031397172204427
2호선,잠실,상일IC,8.038177261909741
8호선,송파,성남IC,8.039224045651128
9호선,봉은사,서하남IC,8.057604266983905
5호선,하남시청,남양주IC,8.065303587158438
5호선,군자,서하남IC,8.067864489011928
8호선,송파,상일IC,8.068103585596884
9호선,공항시장,일산IC,8.072250898992682
9호선,김포공항,부평IC,8.073860141564499
5호선,김포공항,부평IC,8.074767754528414
2호선,건대입구,서하남IC,8.0755065666397
7호선,군자,서하남IC,8.076428931219615
7호선,철산,광명역IC,8.08240422448372
5호선,하남시청,남양주IC,8.087861480723165
3호선,경찰병원,양재IC,8.103805632721828
5호선,방이,강일IC,8.104662177729143
5호선,광나루,송파IC,8.110586073128747
2호선,서울대입구,양재IC,8.128359935579656
6호선,봉화산,강일IC,8.131629037246624
7호선,태릉입구,토평IC,8.14448440733973
6호선,태릉입구,토평IC,8.14448440733973
2호선,구의,강일IC,8.144579491234557
7호선,수락산,퇴계원IC,8.150381662484026
9호선,양천향교,일산IC,8.163712389544235
3호선,대치,서하남IC,8.164068111076114
8호선,석촌,상일IC,8.16610753550046
2호선,잠실나루,강일IC,8.168677364238082
2호선,잠실새내,강일IC,8.171246592375493
5호선,군자,남양주IC,8.172161140277371
7호선,군자,남양주IC,8.174198798320273
2호선,잠실,상일IC,8.177447399198071
2호선,당산,금천IC,8.181281296979664
5호선,송정,중동IC,8.18727815238264
4호선,당고개,구리IC,8.204384313516519
2호선,사당,금천IC,8.212036631691149
2호선,구의,토평IC,8.215094593132218
9호선,증미,부천IC,8.215444301694776
9호선,김포공항,일산IC,8.216096415002918
5호선,광나루,송파IC,8.22116508777294
9호선,봉은사,서하남IC,8.22204601117762
4호선,사당,금천IC,8.222590557018153
9호선,등촌,부천IC,8.222758726079437
8호선,송파,상일IC,8.226288071972288
8호선,가락시장,상일IC,8.229900760861112
5호선,군자,서하남IC,8.231366123808048
6호선,태릉입구,토평IC,8.231775486325736
7호선,태릉입구,토평IC,8.231775486325736
7호선,중화,강일IC,8.237609175482488
9호선,당산,금천IC,8.23971607044605
7호선,군자,서하남IC,8.239928934657293
7호선,천왕,중동IC,8.239976910604206
5호선,김포공항,일산IC,8.244452296016359
5호선,오금,성남IC,8.245392169479043
5호선,화곡,김포IC,8.245437187878808
5호선,군자,남양주IC,8.254230803858528
3호선,오금,성남IC,8.25434632839818
5호선,여의나루,금천IC,8.254642828605446
7호선,군자,남양주IC,8.2562936118503
8호선,장지,대왕판교IC,8.262215599797335
5호선,아차산,선동IC,8.266635423490907
6호선,상월곡,구리IC,8.266931848046523
4호선,노원,구리IC,8.272405577710686
3호선,양재,송파IC,8.273247484118533
7호선,어린이대공원,토평IC,8.278765620061584
2호선,구의,토평IC,8.279741426742309
3호선,대청,성남IC,8.282558319891368
5호선,우장산,자유로IC,8.283745382281063
3호선,가락시장,상일IC,8.293665177652498
5호선,둔촌동,남양주IC,8.296713711482775
7호선,뚝섬유원지,송파IC,8.296893544563773
9호선,공항시장,중동IC,8.29806530916782
3호선,일원,대왕판교IC,8.304711751677699
7호선,면목,별내IC,8.307214226100594
7호선,청담,송파IC,8.322455988016047
8호선,몽촌토성,토평IC,8.323539320345747
7호선,중곡,선동IC,8.32407412822504
7호선,상봉,선동IC,8.325702505546921
8호선,수진,서하남IC,8.32957362294681
5호선,송정,일산IC,8.33631238523394
6호선,봉화산,강일IC,8.338316916069479
5호선,둔촌동,남양주IC,8.340678906651611
5호선,굽은다리,덕소삼패IC,8.350258300008472
8호선,암사,송파IC,8.35123918253613
7호선,어린이대공원,토평IC,8.354663670421601
8호선,몽촌토성,토평IC,8.357576784671922
9호선,흑석(중앙대입구),금천IC,8.359756272555632
7호선,노원,구리IC,8.36123744257307
8호선,수진,서하남IC,8.366285913038453
4호선,당고개,구리IC,8.367604421448881
2호선,구의,강일IC,8.390592297309933
8호선,가락시장,상일IC,8.394447755087187
8호선,강동구청,남양주IC,8.397798160090735
2호선,잠실새내,양재IC,8.398690131429769
2호선,잠실나루,양재IC,8.400662819927925
9호선,양천향교,계양IC,8.403806078427445
7호선,중곡,서하남IC,8.40397940183569
5호선,아차산,구리IC,8.409576305282055
6호선,상월곡,구리IC,8.413539183564435
8호선,모란,양재IC,8.418168410375637
8호선,암사,송파IC,8.423700582454927
5호선,아차산,구리IC,8.432021688731108
2호선,구의,상일IC,8.435158206090446
3호선,양재,송파IC,8.438156327507869
5호선,마곡,일산IC,8.438714153432876
5호선,발산,일산IC,8.438714153432876
2호선,잠실나루,토평IC,8.439639666904082
2호선,잠실새내,토평IC,8.440460830641715
4호선,노원,구리IC,8.445659485302075
8호선,잠실,강일IC,8.449490813100384
7호선,광명사거리,부천IC,8.450411835835764
7호선,뚝섬유원지,송파IC,8.452722048116627
8호선,강동구청,남양주IC,8.453531008543308
3호선,가락시장,상일IC,8.458408370245728
8호선,복정,판교IC,8.459085964654953
9호선,선정릉,송파IC,8.45985506213232
7호선,어린이대공원,강일IC,8.460732352319548
7호선,남구로,시흥IC,8.462705647898828
7호선,가산디지털단지,광명역IC,8.46459534368706
6호선,신내,미사IC,8.467827129767471
6호선,상월곡,퇴계원IC,8.47137223056718
7호선,중화,강일IC,8.479820352595436
7호선,총신대입구,금천IC,8.482050257446826
5호선,광나루,구리IC,8.482126957788688
2호선,잠실나루,토평IC,8.482204210231867
5호선,군자,구리IC,8.482953096190878
7호선,군자,구리IC,8.483056979936535
2호선,잠실새내,토평IC,8.483121611952962
5호선,광나루,구리IC,8.489193493504818
7호선,청담,송파IC,8.490654438338053
6호선,상월곡,별내IC,8.492550315039924
8호선,강동구청,미사IC,8.496978253510234
7호선,용마산,퇴계원IC,8.50479544106769
5호선,장한평,토평IC,8.512004695766347
7호선,하계,남양주IC,8.51951263701705
5호선,군자,구리IC,8.526629790911743
7호선,군자,구리IC,8.526903853711765
5호선,길동,구리IC,8.530806995326373
2호선,구의,상일IC,8.531232621379823
7호선,노원,구리IC,8.535127492722818
5호선,오목교,부천IC,8.536046278929811
3호선,오금,강일IC,8.540845814603465
2호선,양천구청,시흥IC,8.545878082311008
7호선,중곡,서하남IC,8.559616734431184
8호선,남위례,양재IC,8.564304379771844
9호선,흑석(중앙대입구),양재IC,8.566252082072983
5호선,오금,강일IC,8.568699771393838
4호선,수유,별내IC,8.573572525746476
2호선,역삼,송파IC,8.575560303790771
7호선,하계,남양주IC,8.577980091902191
2호선,신정네거리,시흥IC,8.57831006198058
9호선,증미,자유로IC,8.584119075283574
9호선,증미,김포IC,8.584472355498924
9호선,선유도,금천IC,8.58453230113994
5호선,장한평,토평IC,8.59727783001756
5호선,명일,송파IC,8.59859894569228
7호선,중곡,상일IC,8.602154483898968
5호선,길동,구리IC,8.6040748387182
4호선,총신대입구,금천IC,8.610741947610657
5호선,까치산,계양IC,8.616728196390197
2호선,까치산,계양IC,8.616728196390197
8호선,문정,상일IC,8.617823079397223
7호선,숭실대입구,양재IC,8.619049674382032
7호선,용마산,상일IC,8.625706466181013
9호선,선정릉,송파IC,8.631318145616786
7호선,중곡,상일IC,8.638806442939327
8호선,잠실,강일IC,8.639472295639667
5호선,명일,송파IC,8.643714833079931
7호선,용마산,상일IC,8.64464945778484
5호선,천호,구리IC,8.64506191062382
6호선,돌곶이,남양주IC,8.64774023514006
3호선,오금,강일IC,8.665771276469647
9호선,삼성중앙,서하남IC,8.669431722056057
7호선,광명사거리,광명역IC,8.669444033446082
5호선,천호,구리IC,8.690596531834649
4호선,남태령,금천IC,8.69153080775603
5호선,오금,강일IC,8.695010049000937
8호선,몽촌토성,양재IC,8.695592902840062
2호선,강변,선동IC,8.71371054386024
5호선,오금,양재IC,8.716125848262326
3호선,수서,대왕판교IC,8.717400722238809
8호선,천호,구리IC,8.721854714605161
7호선,어린이대공원,강일IC,8.723432139912031
6호선,돌곶이,남양주IC,8.724381774705233
8호선,석촌,성남IC,8.726018505290435
6호선,석계,토평IC,8.734475335761482
7호선,공릉,토평IC,8.738505965868642
7호선,온수,계양IC,8.7427207989896
2호선,역삼,송파IC,8.746927818062932
7호선,먹골,강일IC,8.748093698801137
5호선,하남풍산,구리IC,8.755753951285657
6호선,봉화산,선동IC,8.759699780882956
8호선,천호,구리IC,8.767056672213789
3호선,오금,양재IC,8.768687396968
7호선,사가정,상일IC,8.775536004562069
7호선,사가정,상일IC,8.77880350252548
